Customer ID,TotalSpent,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetimeDays
17082,4732.03,6,2526,2009-12-15 11:25:00,2011-11-06 15:17:00,691
17083,4049.79,9,1955,2010-02-09 11:46:00,2011-08-22 15:43:00,559
17084,5001.21,3,3178,2010-11-08 14:20:00,2011-11-04 14:54:00,361
17085,7847.67,28,3583,2009-12-06 12:16:00,2011-08-08 14:15:00,610
17086,2050.08,6,1859,2011-10-07 11:22:00,2011-12-02 13:54:00,56
17087,221.53,1,113,2009-12-02 10:41:00,2009-12-02 10:41:00,0
17088,1991.01,4,868,2011-03-31 09:48:00,2011-11-11 14:23:00,225
17089,128.45,1,35,2010-11-18 15:33:00,2010-11-18 15:33:00,0
17090,3080.1800000000003,13,1344,2010-07-19 16:02:00,2011-12-05 13:44:00,503
17091,7495.75,19,3732,2009-12-16 15:45:00,2011-12-07 10:43:00,720
17092,5511.41,11,3768,2010-02-02 16:42:00,2011-10-20 19:51:00,625
17093,235.88,1,114,2010-04-26 10:22:00,2010-04-26 10:22:00,0
17094,402.20000000000005,2,212,2010-10-12 10:48:00,2011-01-21 13:09:00,101
17095,2572.25,7,1695,2009-12-15 12:32:00,2011-11-17 12:21:00,701
17096,3697.9300000000003,11,1559,2010-06-02 14:48:00,2011-11-24 15:01:00,540
17097,1143.36,9,582,2010-10-05 14:09:00,2011-12-07 17:05:00,428
17098,591.07,3,125,2010-06-17 10:30:00,2010-11-23 12:13:00,159
17099,582.17,1,317,2010-06-24 16:25:00,2010-06-24 16:25:00,0
17100,971.74,2,800,2011-11-21 16:36:00,2011-11-21 16:36:00,0
17101,2507.05,7,1175,2010-06-07 15:12:00,2011-11-29 13:57:00,539
17102,25.5,1,2,2011-03-23 10:08:00,2011-03-23 10:08:00,0
17103,424.3,1,471,2009-12-17 14:08:00,2009-12-17 14:08:00,0
17104,474.03000000000003,1,149,2010-10-12 12:21:00,2010-10-12 12:21:00,0
17105,665.78,2,693,2011-02-06 14:46:00,2011-07-03 15:53:00,147
17106,481.58000000000004,1,153,2010-11-15 14:11:00,2010-11-15 14:11:00,0
17107,16052.72,10,7530,2010-01-31 15:47:00,2011-11-06 14:14:00,643
17108,174.95,1,31,2010-02-14 12:22:00,2010-02-14 12:22:00,0
17109,1291.71,8,788,2010-07-30 12:42:00,2011-11-10 16:59:00,468
17110,499.9,3,136,2010-04-08 13:32:00,2011-06-27 12:58:00,444
17111,459.58,2,581,2010-10-10 15:21:00,2011-10-23 15:59:00,378
17112,197.57,1,130,2010-07-25 11:14:00,2010-07-25 11:14:00,0
17113,2305.59,6,913,2010-01-11 10:14:00,2010-05-14 13:59:00,123
17114,801.12,8,215,2011-01-09 11:39:00,2011-12-04 12:17:00,329
17115,2761.4900000000002,7,885,2009-12-05 12:13:00,2011-12-01 14:30:00,726
17116,389.78,1,392,2010-03-01 16:29:00,2010-03-01 16:29:00,0
17117,116.2,1,68,2011-02-24 13:54:00,2011-02-24 13:54:00,0
17118,157.02,1,154,2011-01-26 12:19:00,2011-01-26 12:19:00,0
17119,606.91,2,334,2011-10-11 11:03:00,2011-12-06 14:40:00,56
17120,307.46,1,120,2011-04-20 15:21:00,2011-04-20 15:21:00,0
17121,314.74,1,106,2010-11-02 11:47:00,2010-11-02 11:47:00,0
17122,570.5,4,368,2010-07-28 09:34:00,2011-08-12 14:33:00,380
17123,977.1700000000001,3,676,2010-05-16 11:52:00,2011-07-01 10:47:00,410
17124,294.24,1,129,2011-06-07 14:02:00,2011-06-07 14:02:00,0
17125,230.5,1,281,2011-10-20 14:41:00,2011-10-20 14:41:00,0
17126,2016.43,9,1426,2010-08-31 13:41:00,2011-07-10 13:52:00,313
17127,1155.0300000000002,5,340,2009-12-04 15:18:00,2010-10-07 09:54:00,306
17128,157.09,1,76,2011-01-09 12:02:00,2011-01-09 12:02:00,0
17129,31.85,1,5,2010-07-07 13:46:00,2010-07-07 13:46:00,0
17131,2463.17,5,983,2011-09-25 12:42:00,2011-12-04 12:52:00,70
17132,1220.91,2,963,2010-08-08 13:49:00,2010-09-13 16:31:00,36
17133,14622.33,12,10107,2010-03-21 12:31:00,2011-11-24 12:27:00,612
17134,625.3,3,144,2010-09-23 18:32:00,2011-08-25 09:53:00,335
17135,1722.18,10,1686,2010-05-09 16:03:00,2011-11-23 16:48:00,563
17136,231.68,1,256,2010-02-15 13:13:00,2010-02-15 13:13:00,0
17137,1099.81,6,680,2010-01-31 12:27:00,2010-10-19 14:51:00,261
17138,4417.27,7,2024,2010-02-04 14:19:00,2011-03-09 11:54:00,397
17139,19566.76,25,9853,2010-01-11 11:31:00,2011-11-24 10:12:00,681
17140,454.12,1,296,2011-04-06 13:33:00,2011-04-06 13:33:00,0
17141,727.58,4,423,2010-01-24 14:19:00,2010-10-17 14:54:00,266
17142,1275.25,4,322,2010-01-24 15:23:00,2011-04-14 18:22:00,445
17143,880.97,2,314,2010-07-12 13:26:00,2010-10-18 15:27:00,98
17144,984.57,2,483,2011-09-16 12:50:00,2011-12-08 17:57:00,83
17145,3120.91,4,2591,2010-02-19 12:07:00,2010-07-15 09:02:00,145
17146,5852.64,13,2188,2010-02-02 09:39:00,2011-08-26 12:44:00,570
17147,3199.95,9,1308,2010-01-11 09:38:00,2011-11-17 12:32:00,675
17148,124.88,1,82,2011-10-19 09:59:00,2011-10-19 09:59:00,0
17149,143.10000000000002,1,18,2010-09-14 14:56:00,2010-09-14 14:56:00,0
17150,1357.95,6,397,2009-12-06 10:51:00,2010-11-28 11:27:00,357
17151,231.90000000000003,1,42,2009-12-04 14:56:00,2009-12-04 14:56:00,0
17152,2016.5,4,577,2010-10-10 12:40:00,2011-05-29 12:19:00,230
17153,213.78,1,104,2011-11-15 13:42:00,2011-11-15 13:42:00,0
17154,329.34,1,490,2011-09-25 13:42:00,2011-09-25 13:42:00,0
17155,892.46,7,987,2009-12-03 11:34:00,2011-11-22 12:38:00,719
17156,591.87,1,391,2010-08-05 11:30:00,2010-08-05 11:30:00,0
17157,5151.900000000001,19,2092,2009-12-04 13:00:00,2011-12-02 09:10:00,727
17158,1980.0,5,1147,2010-03-07 15:50:00,2011-11-07 15:15:00,609
17159,2099.59,5,1348,2010-03-04 14:53:00,2011-11-18 10:52:00,623
17160,10209.16,17,8390,2009-12-04 10:57:00,2011-11-08 14:05:00,704
17161,856.01,1,537,2010-09-21 16:44:00,2010-09-21 16:44:00,0
17162,1715.46,10,1001,2011-02-07 12:27:00,2011-11-11 11:34:00,276
17163,699.78,4,531,2010-02-02 10:39:00,2011-11-18 08:57:00,653
17164,2467.35,7,1501,2011-03-11 14:26:00,2011-11-07 09:14:00,240
17165,1794.32,6,788,2009-12-11 09:18:00,2011-02-28 16:39:00,444
17166,206.34,2,78,2011-05-20 08:18:00,2011-11-01 09:46:00,165
17167,867.11,3,429,2010-09-20 14:02:00,2010-11-25 10:05:00,65
17168,400.2,1,220,2010-07-29 12:33:00,2010-07-29 12:33:00,0
17169,1156.73,3,671,2010-05-10 13:00:00,2011-10-13 10:25:00,520
17170,178.68,2,152,2010-11-15 16:23:00,2010-11-30 15:55:00,14
17171,384.59000000000003,2,225,2010-02-16 12:02:00,2011-02-23 16:37:00,372
17172,956.5699999999999,3,1215,2009-12-13 11:46:00,2011-09-22 09:36:00,647
17173,3766.6,8,1122,2011-07-31 15:26:00,2011-12-04 14:40:00,125
17174,59.9,1,41,2011-05-06 11:47:00,2011-05-06 11:47:00,0
17175,1443.69,4,866,2011-02-16 14:56:00,2011-10-26 15:31:00,252
17176,902.3199999999999,3,576,2010-01-31 15:49:00,2011-05-22 12:41:00,475
17177,119.5,1,40,2010-07-22 14:53:00,2010-07-22 14:53:00,0
17178,432.96000000000004,1,100,2009-12-08 16:20:00,2009-12-08 16:20:00,0
17179,1507.26,6,625,2010-05-26 11:22:00,2011-06-14 16:48:00,384
17180,2236.77,11,1809,2010-01-21 17:43:00,2011-10-14 15:46:00,630
17181,309.85,3,268,2010-04-23 11:21:00,2011-10-13 14:48:00,538
17182,321.3,2,54,2009-12-21 15:22:00,2010-10-13 10:09:00,295
17183,3347.31,6,1296,2011-08-26 15:25:00,2011-12-02 10:07:00,97
17184,198.41000000000003,2,73,2009-12-09 14:17:00,2010-05-19 14:24:00,161
17185,229.46,3,119,2010-04-20 13:49:00,2010-04-27 12:15:00,6
17186,144.0,2,200,2011-10-10 12:52:00,2011-10-24 10:20:00,13
17187,467.71,2,426,2010-07-01 14:38:00,2011-04-27 12:39:00,299
17188,4592.93,13,2569,2009-12-08 19:16:00,2011-11-28 13:53:00,719
17189,953.63,5,601,2009-12-02 11:45:00,2011-08-25 19:39:00,631
17190,1726.57,7,2218,2010-03-05 13:21:00,2011-10-12 11:33:00,585
17191,4310.34,15,2208,2009-12-01 16:34:00,2011-11-11 16:58:00,710
17192,75.28,1,45,2010-06-21 16:07:00,2010-06-21 16:07:00,0
17193,2310.04,9,1668,2009-12-02 10:02:00,2011-11-04 12:47:00,702
17194,812.5,3,420,2010-06-27 13:16:00,2011-03-11 12:05:00,256
17195,562.98,1,486,2010-02-22 13:05:00,2010-02-22 13:05:00,0
17196,327.75,1,154,2010-10-08 11:31:00,2010-10-08 11:31:00,0
17197,1013.01,1,191,2011-11-10 10:32:00,2011-11-10 10:32:00,0
17198,692.22,3,357,2010-12-03 14:54:00,2011-11-16 10:39:00,347
17199,135.04000000000002,1,232,2010-05-06 13:53:00,2010-05-06 13:53:00,0
17200,356.71,4,367,2010-02-25 13:23:00,2010-11-17 13:04:00,264
17201,1143.1,4,1004,2010-02-10 12:26:00,2011-10-17 11:55:00,613
17202,160.65,1,55,2010-10-15 11:25:00,2010-10-15 11:25:00,0
17203,5564.09,10,4597,2010-11-16 12:52:00,2011-11-04 12:27:00,352
17204,5504.6900000000005,9,2651,2010-06-10 11:37:00,2011-06-17 14:46:00,372
17205,999.35,3,2214,2010-05-24 15:36:00,2011-10-17 12:46:00,510
17206,204.24,1,76,2011-10-17 13:25:00,2011-10-17 13:25:00,0
17207,292.62,1,233,2010-02-25 19:08:00,2010-02-25 19:08:00,0
17208,111.15,1,101,2010-11-09 12:50:00,2010-11-09 12:50:00,0
17209,595.7,3,723,2009-12-03 11:10:00,2010-02-28 16:01:00,87
17210,251.72,1,242,2010-11-12 12:15:00,2010-11-12 12:15:00,0
17211,3773.35,13,2141,2009-12-13 13:17:00,2011-11-13 12:03:00,699
17212,794.41,3,727,2010-08-10 09:22:00,2011-03-31 19:42:00,233
17213,4869.400000000001,13,2087,2009-12-15 10:28:00,2011-10-30 14:53:00,684
17214,1059.1200000000001,6,272,2010-12-15 15:14:00,2011-10-10 13:17:00,298
17215,186.15,1,104,2010-09-01 13:39:00,2010-09-01 13:39:00,0
17216,63.6,1,21,2010-06-03 13:03:00,2010-06-03 13:03:00,0
17217,210.1,2,93,2010-03-30 13:35:00,2011-04-19 17:19:00,385
17218,3891.39,18,2066,2010-01-25 16:12:00,2011-12-05 13:52:00,678
17219,259.13,2,188,2010-10-19 11:29:00,2011-11-08 11:25:00,384
17220,4457.31,21,2663,2010-01-20 11:57:00,2011-11-15 13:47:00,664
17221,976.62,5,713,2010-04-11 15:34:00,2011-12-02 13:35:00,599
17222,1579.51,6,857,2010-01-10 15:24:00,2011-10-05 13:58:00,632
17223,558.04,3,155,2010-11-29 17:19:00,2011-02-02 15:57:00,64
17224,100.86000000000001,1,65,2010-07-26 13:30:00,2010-07-26 13:30:00,0
17225,131.15,1,36,2010-05-07 11:38:00,2010-05-07 11:38:00,0
17226,895.47,3,853,2010-02-12 14:31:00,2011-02-04 11:52:00,356
17227,1878.93,12,1681,2010-01-15 15:05:00,2011-11-21 10:51:00,674
17228,2820.03,13,2354,2010-03-12 11:54:00,2011-11-24 10:24:00,621
17229,318.76,2,185,2011-07-20 12:38:00,2011-09-04 13:56:00,46
17230,9388.49,18,3753,2009-12-08 13:41:00,2011-03-20 16:12:00,467
17231,7064.8,25,3681,2009-12-07 16:38:00,2011-11-27 15:18:00,719
17232,417.77,2,202,2011-11-25 12:24:00,2011-12-07 12:21:00,11
17233,560.86,3,298,2009-12-15 12:03:00,2011-11-04 14:06:00,689
17234,149.89,1,55,2011-06-10 11:20:00,2011-06-10 11:20:00,0
17235,1562.98,8,845,2010-06-04 17:01:00,2011-11-14 15:51:00,527
17236,1929.26,12,804,2010-03-07 13:00:00,2011-11-27 12:00:00,629
17237,994.13,4,414,2010-11-23 11:45:00,2011-11-28 15:02:00,370
17238,7331.67,32,3555,2009-12-01 10:59:00,2011-12-07 11:35:00,736
17239,1189.45,4,515,2010-07-01 10:53:00,2011-01-31 09:41:00,213
17240,130.60000000000002,1,108,2010-04-22 15:44:00,2010-04-22 15:44:00,0
17241,2736.64,12,859,2010-02-15 14:47:00,2010-11-19 13:01:00,276
17242,2889.2799999999997,5,1459,2010-01-24 10:27:00,2011-08-23 14:55:00,576
17243,20203.58,69,7932,2009-12-01 15:36:00,2011-12-08 13:26:00,736
17244,1826.04,5,1419,2009-12-06 11:27:00,2011-10-17 15:19:00,680
17245,371.63,2,307,2010-01-19 15:39:00,2011-05-19 10:43:00,484
17246,38.92,2,36,2009-12-01 17:45:00,2010-06-11 12:36:00,191
17247,280.09000000000003,1,105,2011-11-24 15:21:00,2011-11-24 15:21:00,0
17248,500.54,2,276,2010-08-15 11:55:00,2011-08-11 13:34:00,361
17249,68.03,1,79,2010-10-07 11:33:00,2010-10-07 11:33:00,0
17250,381.97,2,167,2011-03-23 16:45:00,2011-12-06 12:15:00,257
17251,798.98,3,377,2009-12-15 10:36:00,2010-12-12 11:06:00,362
17252,348.90999999999997,2,192,2011-06-06 16:41:00,2011-08-15 09:45:00,69
17253,178.26,1,43,2011-11-21 12:59:00,2011-11-21 12:59:00,0
17254,469.48,3,397,2010-11-03 14:00:00,2011-12-05 12:46:00,396
17255,781.7,4,583,2010-09-19 15:53:00,2011-10-30 12:18:00,405
17256,498.93,5,299,2010-04-18 13:40:00,2011-08-24 13:30:00,492
17257,189.78,2,187,2010-09-29 12:49:00,2010-09-29 12:51:00,0
17258,417.3,2,188,2010-02-12 15:51:00,2010-11-08 12:37:00,268
17259,1452.39,6,844,2010-02-22 13:38:00,2011-07-14 15:01:00,507
17260,120.95,1,23,2010-10-24 13:21:00,2010-10-24 13:21:00,0
17261,221.59,1,95,2010-07-18 11:49:00,2010-07-18 11:49:00,0
17262,2488.76,11,635,2009-12-15 11:26:00,2011-10-18 12:56:00,672
17263,63.440000000000005,1,36,2011-05-15 14:32:00,2011-05-15 14:32:00,0
17264,268.28,1,217,2010-10-11 12:52:00,2010-10-11 12:52:00,0
17265,550.01,2,389,2011-06-12 12:00:00,2011-07-24 10:49:00,41
17266,501.72,5,243,2010-03-09 10:42:00,2011-12-07 14:12:00,638
17267,317.2,2,158,2011-08-04 17:19:00,2011-08-04 17:22:00,0
17268,1733.8899999999999,11,1395,2009-12-08 11:46:00,2011-08-24 10:06:00,623
17269,491.81,1,314,2010-11-19 11:12:00,2010-11-19 11:12:00,0
17270,601.45,2,420,2009-12-07 17:18:00,2010-08-27 14:09:00,262
17271,204.3,1,113,2009-12-03 13:49:00,2009-12-03 13:49:00,0
17272,2148.63,4,1778,2011-03-22 12:05:00,2011-10-28 16:37:00,220
17273,141.12,1,133,2010-10-11 15:57:00,2010-10-11 15:57:00,0
17274,573.22,2,271,2010-11-09 12:06:00,2011-11-04 13:16:00,360
17275,114.1,1,71,2010-11-21 13:26:00,2010-11-21 13:26:00,0
17276,502.49,1,187,2010-11-02 16:20:00,2010-11-02 16:20:00,0
17277,1065.3500000000001,2,430,2011-01-21 12:37:00,2011-04-26 12:47:00,95
17278,271.24,2,195,2010-05-23 13:49:00,2011-04-12 13:10:00,323
17279,187.82999999999998,1,48,2011-10-13 11:58:00,2011-10-13 11:58:00,0
17280,118.86,1,74,2010-09-27 16:46:00,2010-09-27 16:46:00,0
17281,797.85,6,295,2010-02-04 13:00:00,2010-11-30 18:05:00,299
17282,2308.54,5,2332,2010-06-09 12:07:00,2011-08-01 14:29:00,418
17283,188.46,1,179,2010-11-26 11:53:00,2010-11-26 11:53:00,0
17284,2788.06,8,2069,2010-09-20 16:18:00,2011-10-10 14:38:00,384
17285,407.94,2,134,2010-02-14 14:10:00,2010-03-21 13:38:00,34
17286,389.18,3,368,2010-11-04 13:43:00,2011-11-18 12:47:00,378
17287,3826.86,21,1955,2009-12-03 12:45:00,2011-11-13 13:27:00,710
17288,2468.43,11,1699,2010-11-10 14:44:00,2011-11-30 16:09:00,385
17289,2041.8,9,1237,2010-03-08 12:52:00,2011-11-08 12:01:00,609
17290,1487.96,8,1139,2009-12-13 13:28:00,2011-12-06 12:38:00,722
17291,550.8000000000001,1,72,2011-02-04 13:04:00,2011-02-04 13:04:00,0
17292,271.75,2,131,2010-05-09 14:52:00,2010-08-24 17:14:00,107
17293,3750.63,17,2228,2009-12-03 15:09:00,2011-12-01 14:37:00,727
17294,467.79,2,297,2010-02-08 14:21:00,2010-02-08 16:12:00,0
17295,547.0,3,293,2011-10-06 12:22:00,2011-11-11 10:49:00,35
17296,338.13,1,216,2009-12-09 14:01:00,2009-12-09 14:01:00,0
17297,128.18,1,65,2011-11-22 14:43:00,2011-11-22 14:43:00,0
17298,954.26,5,852,2010-03-08 08:56:00,2011-08-30 16:43:00,540
17299,993.23,6,919,2010-08-15 16:00:00,2011-11-28 12:01:00,469
17300,393.64,2,467,2010-08-15 11:02:00,2010-11-14 10:56:00,90
17301,294.39,2,216,2010-03-25 13:16:00,2011-11-18 13:43:00,603
17302,1135.63,5,575,2011-02-07 10:14:00,2011-11-25 09:36:00,290
17303,250.04,1,144,2010-12-13 13:32:00,2010-12-13 13:32:00,0
17304,111.5,1,73,2010-06-23 16:23:00,2010-06-23 16:23:00,0
17305,2135.46,1,1006,2010-03-01 12:47:00,2010-03-01 12:47:00,0
17306,9782.35,21,13747,2010-11-01 11:38:00,2011-11-29 12:14:00,393
17307,3999.8900000000003,11,3667,2010-01-19 16:38:00,2010-11-09 13:40:00,293
17308,4511.76,2,5148,2010-09-13 09:35:00,2010-11-11 13:19:00,59
17309,320.39,3,181,2010-02-04 15:49:00,2011-09-05 15:20:00,577
17310,1025.1,2,402,2010-06-23 11:38:00,2010-11-17 16:00:00,147
17311,3566.56,6,2755,2010-02-03 12:38:00,2011-09-22 14:11:00,596
17312,644.3,3,372,2011-07-03 13:12:00,2011-07-24 11:52:00,20
17313,2328.84,1,1402,2011-11-08 15:45:00,2011-11-08 15:45:00,0
17314,4904.43,17,3663,2009-12-03 11:25:00,2011-11-15 09:41:00,711
17315,9599.58,43,5088,2010-09-27 12:45:00,2011-12-08 12:15:00,436
17316,124.45,1,44,2010-10-15 14:35:00,2010-10-15 14:35:00,0
17317,2600.34,3,1146,2011-09-11 12:45:00,2011-10-24 17:19:00,43
17318,157.32999999999998,1,59,2009-12-14 13:11:00,2009-12-14 13:11:00,0
17319,29.099999999999998,1,14,2010-02-08 15:47:00,2010-02-08 15:47:00,0
17320,2444.85,6,1182,2010-01-21 16:29:00,2011-08-31 13:31:00,586
17321,1665.21,6,790,2010-05-11 12:10:00,2011-12-01 13:41:00,569
17322,922.59,5,631,2009-12-03 11:46:00,2010-11-28 14:41:00,360
17323,1551.04,12,1426,2010-01-10 11:58:00,2011-11-24 17:29:00,683
17324,2171.07,12,1485,2009-12-18 15:29:00,2011-11-22 10:34:00,703
17325,609.5699999999999,3,465,2010-03-08 11:31:00,2011-03-04 13:09:00,361
17326,312.35,2,136,2010-06-28 14:05:00,2010-10-27 15:38:00,121
17327,152.35,2,59,2010-05-26 11:20:00,2010-10-26 09:54:00,152
17328,104.7,1,86,2010-02-04 17:11:00,2010-02-04 17:11:00,0
17329,998.53,5,430,2009-12-03 16:09:00,2011-11-25 14:24:00,721
17330,423.8,4,122,2010-03-02 09:20:00,2011-11-17 08:56:00,624
17331,175.2,1,16,2011-08-08 11:55:00,2011-08-08 11:55:00,0
17332,838.27,5,794,2010-02-21 14:41:00,2010-06-29 16:10:00,128
17333,494.25,1,375,2011-09-15 10:11:00,2011-09-15 10:11:00,0
17334,635.1500000000001,3,566,2010-10-29 12:16:00,2011-02-10 14:59:00,104
17335,497.04,2,210,2010-01-24 11:15:00,2010-11-21 10:17:00,300
17336,81.12,1,48,2010-08-24 15:37:00,2010-08-24 15:37:00,0
17337,1981.06,4,1247,2011-02-02 17:06:00,2011-07-11 14:55:00,158
17338,11889.33,17,5780,2010-03-10 16:09:00,2011-11-22 14:23:00,621
17339,302.36,3,172,2010-07-18 13:08:00,2011-09-06 13:29:00,415
17340,19617.95,18,9497,2010-02-14 14:54:00,2011-11-10 10:45:00,633
17341,1272.21,5,831,2010-06-17 18:17:00,2011-07-06 12:33:00,383
17342,1227.54,4,521,2010-02-08 09:16:00,2010-11-25 11:07:00,290
17343,1259.94,6,454,2009-12-03 18:30:00,2010-12-19 15:07:00,380
17344,457.36,2,200,2009-12-11 12:31:00,2011-10-24 12:56:00,682
17345,1586.63,10,2008,2009-12-01 16:17:00,2011-11-24 15:03:00,722
17346,4998.61,26,3439,2010-04-18 12:18:00,2011-12-06 12:18:00,597
17347,228.96,1,216,2011-09-14 13:12:00,2011-09-14 13:12:00,0
17348,2442.29,9,2766,2010-03-10 12:13:00,2011-11-25 11:25:00,624
17349,772.41,5,772,2010-03-18 14:26:00,2011-06-13 14:29:00,452
17350,1893.701,7,1178,2010-02-01 15:38:00,2011-12-01 15:47:00,668
17351,1988.23,12,383,2009-12-10 18:43:00,2011-11-03 18:45:00,693
17352,36.25,1,15,2010-01-12 16:13:00,2010-01-12 16:13:00,0
17353,3242.0,4,2168,2010-03-25 12:52:00,2011-08-02 17:19:00,495
17354,3133.96,4,2531,2010-10-07 13:22:00,2011-10-20 10:34:00,377
17355,273.31,1,249,2010-11-18 13:18:00,2010-11-18 13:18:00,0
17356,946.47,5,925,2010-01-20 12:14:00,2011-02-01 11:07:00,376
17357,384.39,2,152,2011-11-15 16:29:00,2011-11-15 16:30:00,0
17358,861.01,5,430,2010-02-24 16:42:00,2011-02-09 16:57:00,350
17359,284.46,2,237,2010-03-01 14:48:00,2011-11-28 14:37:00,636
17360,1200.51,6,624,2010-10-01 12:07:00,2011-11-22 13:11:00,417
17361,871.7900000000001,5,380,2010-02-01 14:30:00,2011-10-21 15:43:00,627
17362,1024.04,7,549,2010-01-06 10:53:00,2011-04-14 14:43:00,463
17363,920.46,3,499,2010-11-02 17:25:00,2010-11-09 17:11:00,6
17364,11972.92,28,7464,2009-12-07 15:28:00,2011-12-09 09:00:00,731
17365,8184.49,15,8015,2010-02-01 11:56:00,2011-11-27 12:13:00,664
17366,1077.24,2,504,2010-09-09 19:46:00,2010-10-03 16:04:00,23
17367,167.55,1,149,2011-04-15 14:21:00,2011-04-15 14:21:00,0
17368,2758.29,14,2319,2009-12-15 17:45:00,2011-11-16 15:26:00,700
17369,979.2,1,1152,2010-09-10 09:49:00,2010-09-10 09:49:00,0
17370,446.18,4,540,2011-06-23 11:50:00,2011-09-28 10:14:00,96
17371,655.37,6,281,2009-12-08 12:25:00,2011-11-22 13:30:00,714
17372,4347.31,28,1863,2009-12-03 18:41:00,2011-10-30 11:37:00,695
17373,1167.5,7,738,2010-02-28 14:17:00,2011-10-30 15:28:00,609
17374,727.11,3,155,2010-11-09 17:14:00,2011-05-05 09:05:00,176
17375,660.55,4,480,2010-10-04 09:14:00,2011-05-24 15:45:00,232
17376,453.64,4,244,2010-07-05 11:11:00,2011-09-30 12:36:00,452
17377,17644.27,78,7335,2009-12-02 12:39:00,2011-11-16 11:17:00,713
17378,10.95,1,1,2010-11-30 18:46:00,2010-11-30 18:46:00,0
17379,389.71999999999997,1,623,2011-11-28 13:56:00,2011-11-28 13:56:00,0
17380,645.0,3,252,2010-06-23 11:24:00,2010-10-01 16:42:00,100
17381,36398.65,38,42879,2010-06-09 12:55:00,2011-12-01 11:59:00,539
17382,902.28,8,457,2010-05-19 11:33:00,2011-10-05 13:05:00,504
17383,304.09000000000003,2,160,2010-09-12 14:54:00,2011-12-05 17:36:00,449
17384,507.55,3,121,2010-08-29 16:01:00,2011-11-20 15:48:00,447
17385,256.11,1,197,2011-11-25 11:02:00,2011-11-25 11:02:00,0
17386,2812.77,7,1955,2010-11-19 13:40:00,2011-12-02 11:28:00,377
17387,746.81,2,522,2011-11-06 11:25:00,2011-11-20 11:00:00,13
17388,2675.37,11,2555,2009-12-10 11:45:00,2011-09-23 10:31:00,651
17389,57215.33,61,17880,2009-12-04 12:06:00,2011-12-09 09:38:00,734
17390,149.3,1,49,2010-10-15 11:29:00,2010-10-15 11:29:00,0
17391,508.8,2,480,2011-06-28 12:21:00,2011-06-29 09:58:00,0
17392,585.92,3,450,2010-09-15 16:17:00,2011-02-06 12:48:00,143
17393,381.15000000000003,2,238,2010-08-08 15:53:00,2010-10-25 11:10:00,77
17394,203.86999999999998,1,241,2011-05-04 13:22:00,2011-05-04 13:22:00,0
17395,97.5,1,66,2010-07-19 15:34:00,2010-07-19 15:34:00,0
17396,8409.6,14,2313,2010-09-24 13:04:00,2011-10-31 14:12:00,402
17397,1198.28,3,691,2010-10-19 13:20:00,2011-11-17 14:08:00,394
17398,653.38,3,310,2011-03-29 13:04:00,2011-08-17 09:48:00,140
17400,4623.28,8,2185,2009-12-17 15:41:00,2011-08-05 15:38:00,595
17401,114.85,1,34,2010-06-16 16:54:00,2010-06-16 16:54:00,0
17402,4635.5599999999995,23,1450,2009-12-16 17:40:00,2011-12-05 10:15:00,718
17403,382.87,2,188,2010-09-15 12:29:00,2011-11-03 15:18:00,414
17404,47781.12,23,50679,2010-01-07 11:31:00,2011-12-05 16:26:00,697
17405,1031.41,3,726,2011-07-12 14:17:00,2011-12-08 17:12:00,149
17406,4186.95,13,1847,2009-12-06 13:45:00,2011-01-10 15:07:00,400
17407,552.9,1,426,2010-10-24 11:57:00,2010-10-24 11:57:00,0
17408,316.09000000000003,3,163,2010-07-13 14:02:00,2011-06-29 12:53:00,350
17409,7793.51,10,4089,2009-12-11 12:17:00,2011-06-08 10:36:00,543
17410,1214.72,5,616,2011-05-08 15:21:00,2011-11-23 15:46:00,199
17411,1425.38,5,608,2009-12-03 12:02:00,2011-11-27 14:25:00,724
17412,4220.22,16,2554,2009-12-02 13:51:00,2011-12-07 11:36:00,734
17413,560.14,2,302,2010-05-19 11:11:00,2010-10-31 12:33:00,165
17414,2249.52,6,6256,2009-12-03 16:49:00,2011-10-27 12:13:00,692
17415,507.84,1,114,2011-09-21 12:50:00,2011-09-21 12:50:00,0
17416,17298.45,22,8769,2009-12-14 16:29:00,2011-11-10 12:47:00,695
17417,164.18,1,76,2010-06-09 10:00:00,2010-06-09 10:00:00,0
17418,670.0600000000001,3,521,2010-11-17 13:42:00,2011-10-28 13:00:00,344
17419,6126.25,18,2884,2010-01-25 13:19:00,2011-11-28 13:47:00,672
17420,953.58,6,446,2010-11-03 13:09:00,2011-10-20 14:52:00,351
17421,1059.41,3,807,2009-12-04 15:43:00,2010-11-18 16:57:00,349
17422,3594.76,11,3538,2010-06-23 10:19:00,2011-11-23 13:27:00,518
17423,1118.95,3,790,2010-11-11 12:26:00,2011-10-24 13:36:00,347
17425,759.1700000000001,2,407,2011-10-10 11:37:00,2011-11-20 15:30:00,41
17426,8077.77,13,5187,2010-02-17 13:39:00,2011-12-01 18:07:00,652
17427,100.8,1,34,2011-09-29 11:29:00,2011-09-29 11:29:00,0
17428,31466.760000000002,45,17356,2009-12-01 17:28:00,2011-12-09 09:45:00,737
17429,1357.46,5,1286,2010-10-06 12:30:00,2011-08-03 13:22:00,301
17430,622.57,4,455,2010-08-17 11:52:00,2011-11-07 09:24:00,446
